ts_generation,electrical_conductivity,soil_moisture,soil_temperature,env_humidity,env_temperature,hourly_time,precipitations_mm,humidity,et0_fao,irrigation_status
2023-08-11 09:54:08.872,60,16.74,21.7,38.5,33.9,2023-08-11 09:00:00,4.3,68.5555555555556,0.197638888888889,ALERT
2023-08-11 10:04:10.259,60,16.74,21.8,38.5,34,2023-08-11 10:00:00,4.3,68.5,0.197777777777778,ALERT
2023-08-11 10:14:11.627,60,16.74,21.8,38.5,33.6,2023-08-11 10:00:00,4.3,68.5,0.197777777777778,ALERT
2023-08-11 10:24:12.999,60,16.74,21.9,40.5,33.8,2023-08-11 10:00:00,4.3,68.5,0.197777777777778,ALERT
2023-08-11 10:34:14.369,61,16.68,22,39,33.7,2023-08-11 10:00:00,4.3,68.5,0.197777777777778,ALERT
2023-08-11 10:44:15.721,61,16.68,22.1,43,34.1,2023-08-11 10:00:00,4.3,68.5,0.197777777777778,ALERT
2023-08-11 10:54:17.094,61,16.74,22.2,41.5,34.1,2023-08-11 10:00:00,4.3,68.5,0.197777777777778,ALERT
2023-08-11 11:04:18.462,61,16.68,22.2,43.5,34,2023-08-11 11:00:00,4.3,68.5138888888889,0.197777777777778,ALERT
2023-08-11 11:14:19.832,61,16.74,22.3,40.5,34.4,2023-08-11 11:00:00,4.3,68.5138888888889,0.197777777777778,ALERT
2023-08-11 11:24:21.220,61,16.68,22.4,41,34.1,2023-08-11 11:00:00,4.3,68.5138888888889,0.197777777777778,ALERT
2023-08-11 11:34:22.561,60,16.68,22.5,40.5,34.4,2023-08-11 11:00:00,4.3,68.5138888888889,0.197777777777778,ALERT
2023-08-11 11:44:23.931,60,16.68,22.6,41,34.1,2023-08-11 11:00:00,4.3,68.5138888888889,0.197777777777778,ALERT
2023-08-11 11:54:25.291,60,16.68,22.7,42.5,34.7,2023-08-11 11:00:00,4.3,68.5138888888889,0.197777777777778,ALERT
2023-08-11 12:04:26.679,61,16.68,22.8,39,34.9,2023-08-11 12:00:00,4.3,68.5277777777778,0.197222222222222,ALERT
2023-08-11 12:14:28.030,60,16.68,22.8,39,35.4,2023-08-11 12:00:00,4.3,68.5277777777778,0.197222222222222,ALERT
2023-08-11 12:24:29.411,60,16.68,22.9,39.5,35.9,2023-08-11 12:00:00,4.3,68.5277777777778,0.197222222222222,ALERT
2023-08-11 12:34:30.783,60,16.68,23,38.5,35.3,2023-08-11 12:00:00,4.3,68.5277777777778,0.197222222222222,ALERT
2023-08-11 12:44:32.154,60,16.68,23.1,39.5,35.1,2023-08-11 12:00:00,4.3,68.5277777777778,0.197222222222222,ALERT
2023-08-11 12:54:33.508,60,16.68,23.1,40,35.5,2023-08-11 12:00:00,4.3,68.5277777777778,0.197222222222222,ALERT
2023-08-11 13:04:34.879,60,16.68,23.2,39,35.8,2023-08-11 13:00:00,4.3,68.5833333333333,0.197083333333333,ALERT
2023-08-11 13:14:36.249,60,16.68,23.2,39,35.5,2023-08-11 13:00:00,4.3,68.5833333333333,0.197083333333333,ALERT
2023-08-11 13:24:37.627,59,16.68,23.3,38.5,35.7,2023-08-11 13:00:00,4.3,68.5833333333333,0.197083333333333,ALERT
2023-08-11 13:34:38.992,58,16.68,23.4,40.5,35.9,2023-08-11 13:00:00,4.3,68.5833333333333,0.197083333333333,ALERT
2023-08-11 13:44:40.374,58,16.62,23.4,38,35.9,2023-08-11 13:00:00,4.3,68.5833333333333,0.197083333333333,ALERT
2023-08-11 13:54:41.733,64,16.68,23.4,38,36.3,2023-08-11 13:00:00,4.3,68.5833333333333,0.197083333333333,ALERT
2023-08-11 14:04:43.090,182,17.21,23.5,36,36.3,2023-08-11 14:00:00,6.1,68.5972222222222,0.196111111111111,ALERT
2023-08-11 14:14:44.472,348,18.54,23.5,36,36.3,2023-08-11 14:00:00,6.1,68.5972222222222,0.196111111111111,OFF
2023-08-11 14:24:45.848,425,22.26,23.6,38.5,36,2023-08-11 14:00:00,6.1,68.5972222222222,0.196111111111111,OFF
2023-08-11 14:34:47.221,445,26.02,23.7,38,35.8,2023-08-11 14:00:00,6.1,68.5972222222222,0.196111111111111,OFF
2023-08-11 14:44:48.586,452,27.79,23.7,39.5,35.7,2023-08-11 14:00:00,6.1,68.5972222222222,0.196111111111111,OFF
2023-08-11 14:54:49.948,452,28.47,23.7,36.5,36.5,2023-08-11 14:00:00,6.1,68.5972222222222,0.196111111111111,OFF
2023-08-11 15:04:51.308,433,28.4,23.6,36.5,36.3,2023-08-11 15:00:00,6.3,68.625,0.194305555555556,OFF
2023-08-11 15:14:52.674,397,27.24,23.6,36.5,36.4,2023-08-11 15:00:00,6.3,68.625,0.194305555555556,OFF
2023-08-11 15:24:54.034,380,26.77,23.5,35,37,2023-08-11 15:00:00,6.3,68.625,0.194305555555556,OFF
2023-08-11 15:34:55.410,430,28.35,23.4,38.5,36.1,2023-08-11 15:00:00,6.3,68.625,0.194305555555556,OFF
2023-08-11 15:44:56.770,440,28.92,23.4,37.5,35.9,2023-08-11 15:00:00,6.3,68.625,0.194305555555556,OFF
2023-08-11 15:54:58.162,442,29.1,23.4,37.5,35.7,2023-08-11 15:00:00,6.3,68.625,0.194305555555556,OFF
2023-08-11 16:04:59.513,460,29.81,23.3,38,35.6,2023-08-11 16:00:00,6.3,68.5,0.194583333333333,No adjustment
2023-08-11 16:15:00.866,461,30.07,23.3,39.5,35.4,2023-08-11 16:00:00,6.3,68.5,0.194583333333333,No adjustment
2023-08-11 16:25:02.236,461,30.26,23.3,39,35.1,2023-08-11 16:00:00,6.3,68.5,0.194583333333333,No adjustment
2023-08-11 16:35:03.591,461,30.41,23.3,40,34.7,2023-08-11 16:00:00,6.3,68.5,0.194583333333333,No adjustment
2023-08-11 16:45:04.967,459,30.47,23.2,40,34.3,2023-08-11 16:00:00,6.3,68.5,0.194583333333333,No adjustment
2023-08-11 16:55:06.337,459,30.66,23.2,40,34,2023-08-11 16:00:00,6.3,68.5,0.194583333333333,No adjustment
2023-08-11 17:05:07.679,458,30.8,23.1,41,33.7,2023-08-11 17:00:00,6.3,68.3055555555556,0.194583333333333,No adjustment
2023-08-11 17:15:09.037,458,30.86,22.9,41,33.2,2023-08-11 17:00:00,6.3,68.3055555555556,0.194583333333333,No adjustment
2023-08-11 17:35:11.791,422,29.94,22.7,43.5,31.8,2023-08-11 17:00:00,6.3,68.3055555555556,0.194583333333333,No adjustment
2023-08-11 17:45:13.161,398,29.1,22.7,45,31.1,2023-08-11 17:00:00,6.3,68.3055555555556,0.194583333333333,OFF
2023-08-11 17:55:14.529,384,28.47,22.6,46,30.4,2023-08-11 17:00:00,6.3,68.3055555555556,0.194583333333333,OFF
2023-08-11 18:05:15.889,376,28.1,22.6,48.5,29.4,2023-08-11 18:00:00,6.3,68.1111111111111,0.194583333333333,OFF
2023-08-11 18:15:17.241,369,27.86,22.6,51,28.6,2023-08-11 18:00:00,6.3,68.1111111111111,0.194583333333333,OFF
2023-08-11 18:25:18.595,364,27.6,22.6,52.5,28,2023-08-11 18:00:00,6.3,68.1111111111111,0.194583333333333,OFF
2023-08-11 18:35:19.955,360,27.36,22.6,54,27.6,2023-08-11 18:00:00,6.3,68.1111111111111,0.194583333333333,OFF
2023-08-11 18:45:21.341,357,27.31,22.5,55,27.3,2023-08-11 18:00:00,6.3,68.1111111111111,0.194583333333333,OFF
2023-08-11 18:55:22.685,354,27.24,22.5,55.5,27,2023-08-11 18:00:00,6.3,68.1111111111111,0.194583333333333,OFF
2023-08-11 19:05:24.037,351,27.07,22.5,56,26.8,2023-08-11 19:00:00,6.3,68.1944444444444,0.194583333333333,OFF
2023-08-11 19:15:25.393,348,26.95,22.5,57,26.7,2023-08-11 19:00:00,6.3,68.1944444444444,0.194583333333333,OFF
2023-08-11 19:35:28.109,345,26.77,22.6,58.5,26.3,2023-08-11 19:00:00,6.3,68.1944444444444,0.194583333333333,OFF
2023-08-11 19:45:29.477,343,26.72,22.6,59.5,26,2023-08-11 19:00:00,6.3,68.1944444444444,0.194583333333333,OFF
2023-08-11 19:55:30.825,342,26.6,22.5,60,25.8,2023-08-11 19:00:00,6.3,68.1944444444444,0.194583333333333,OFF
2023-08-11 20:05:32.207,340,26.55,22.6,60.5,25.5,2023-08-11 20:00:00,6.3,68.1527777777778,0.194583333333333,OFF
2023-08-11 20:15:33.563,339,26.49,22.6,61.5,25.3,2023-08-11 20:00:00,6.3,68.1527777777778,0.194583333333333,OFF
2023-08-11 20:25:34.915,337,26.37,22.6,62,25.2,2023-08-11 20:00:00,6.3,68.1527777777778,0.194583333333333,OFF
2023-08-11 20:35:36.295,336,26.32,22.5,62.5,24.9,2023-08-11 20:00:00,6.3,68.1527777777778,0.194583333333333,OFF
2023-08-11 20:45:37.654,335,26.14,22.5,63,24.7,2023-08-11 20:00:00,6.3,68.1527777777778,0.194583333333333,OFF
2023-08-11 21:05:40.362,333,26.02,22.5,63,24.4,2023-08-11 21:00:00,6.3,68.125,0.194583333333333,OFF
2023-08-11 21:15:41.739,332,26.02,22.5,62,24.3,2023-08-11 21:00:00,6.3,68.125,0.194583333333333,OFF
2023-08-11 21:35:44.440,330,25.96,22.5,63.5,23.8,2023-08-11 21:00:00,6.3,68.125,0.194583333333333,OFF
2023-08-11 21:45:45.812,329,25.91,22.5,64,23.5,2023-08-11 21:00:00,6.3,68.125,0.194583333333333,OFF
2023-08-11 21:55:47.178,328,25.86,22.5,65,23.3,2023-08-11 21:00:00,6.3,68.125,0.194583333333333,OFF
2023-08-11 22:05:48.534,327,25.86,22.5,64.5,22.7,2023-08-11 22:00:00,6.3,68.0972222222222,0.194583333333333,OFF
2023-08-11 22:15:49.887,325,25.8,22.5,64.5,22.4,2023-08-11 22:00:00,6.3,68.0972222222222,0.194583333333333,OFF
2023-08-11 22:25:51.242,325,25.8,22.5,66,22,2023-08-11 22:00:00,6.3,68.0972222222222,0.194583333333333,OFF
2023-08-11 22:35:52.612,324,25.68,22.5,68,21.4,2023-08-11 22:00:00,6.3,68.0972222222222,0.194583333333333,OFF
2023-08-11 22:45:53.962,323,25.68,22.4,69,21,2023-08-11 22:00:00,6.3,68.0972222222222,0.194583333333333,OFF
2023-08-11 22:55:55.336,322,25.68,22.5,71.5,20.5,2023-08-11 22:00:00,6.3,68.0972222222222,0.194583333333333,OFF
2023-08-11 23:05:56.676,321,25.62,22.4,70,20.4,2023-08-11 23:00:00,6.3,68.1527777777778,0.194583333333333,OFF
2023-08-11 23:15:58.047,321,25.57,22.4,71,20.2,2023-08-11 23:00:00,6.3,68.1527777777778,0.194583333333333,OFF
2023-08-11 23:25:59.406,320,25.51,22.4,71.5,20.1,2023-08-11 23:00:00,6.3,68.1527777777778,0.194583333333333,OFF
2023-08-11 23:36:00.756,319,25.51,22.4,74,19.7,2023-08-11 23:00:00,6.3,68.1527777777778,0.194583333333333,OFF
2023-08-11 23:46:02.116,319,25.51,22.4,75,19.3,2023-08-11 23:00:00,6.3,68.1527777777778,0.194583333333333,OFF
2023-08-11 23:56:03.494,318,25.46,22.4,75,19.2,2023-08-11 23:00:00,6.3,68.1527777777778,0.194583333333333,OFF
2023-08-12 00:06:04.853,317,25.46,22.4,76.5,19,2023-08-12 00:00:00,6.3,68.1388888888889,0.194583333333333,OFF
2023-08-12 00:16:06.242,316,25.41,22.4,75.5,18.8,2023-08-12 00:00:00,6.3,68.1388888888889,0.194583333333333,OFF
2023-08-12 00:26:07.586,316,25.41,22.3,78.5,18.5,2023-08-12 00:00:00,6.3,68.1388888888889,0.194583333333333,OFF
2023-08-12 00:36:08.960,315,25.41,22.3,78.5,18.2,2023-08-12 00:00:00,6.3,68.1388888888889,0.194583333333333,OFF
2023-08-12 00:46:10.314,314,25.35,22.3,81.5,17.9,2023-08-12 00:00:00,6.3,68.1388888888889,0.194583333333333,OFF
2023-08-12 00:56:11.686,314,25.35,22.3,82.5,17.9,2023-08-12 00:00:00,6.3,68.1388888888889,0.194583333333333,OFF
2023-08-12 01:06:13.031,313,25.35,22.3,82.5,17.6,2023-08-12 01:00:00,6.3,68.1666666666667,0.194583333333333,OFF
2023-08-12 01:16:14.386,313,25.35,22.2,82.5,17.7,2023-08-12 01:00:00,6.3,68.1666666666667,0.194583333333333,OFF
2023-08-12 01:26:15.750,313,25.24,22.2,83,18,2023-08-12 01:00:00,6.3,68.1666666666667,0.194583333333333,OFF
2023-08-12 01:36:17.127,312,25.17,22.2,83,17.6,2023-08-12 01:00:00,6.3,68.1666666666667,0.194583333333333,OFF
2023-08-12 01:46:18.467,311,25.17,22.2,83.5,17.4,2023-08-12 01:00:00,6.3,68.1666666666667,0.194583333333333,OFF
2023-08-12 01:56:19.832,311,25.17,22.2,85,17.3,2023-08-12 01:00:00,6.3,68.1666666666667,0.194583333333333,OFF
2023-08-12 02:06:21.185,310,25.17,22.2,85,17.2,2023-08-12 02:00:00,6.3,68.1388888888889,0.194583333333333,OFF
2023-08-12 02:16:22.552,310,25.12,22.1,85,17.5,2023-08-12 02:00:00,6.3,68.1388888888889,0.194583333333333,OFF
2023-08-12 02:26:23.907,309,25.12,22.1,84,17.5,2023-08-12 02:00:00,6.3,68.1388888888889,0.194583333333333,OFF
2023-08-12 02:36:25.285,309,25.12,22.1,83,17.6,2023-08-12 02:00:00,6.3,68.1388888888889,0.194583333333333,OFF
2023-08-12 02:46:26.629,308,25.06,22.1,83,17.7,2023-08-12 02:00:00,6.3,68.1388888888889,0.194583333333333,OFF
2023-08-12 02:56:28.009,308,25.06,22.1,83,17.7,2023-08-12 02:00:00,6.3,68.1388888888889,0.194583333333333,OFF
2023-08-12 03:06:29.379,308,25.06,22,83,17.4,2023-08-12 03:00:00,6.3,68.1111111111111,0.194583333333333,OFF
2023-08-12 03:16:30.727,307,25.01,22,83,17.1,2023-08-12 03:00:00,6.3,68.1111111111111,0.194583333333333,OFF
2023-08-12 03:26:32.085,307,25.01,22,84,17,2023-08-12 03:00:00,6.3,68.1111111111111,0.194583333333333,OFF
2023-08-12 03:36:33.443,307,25.01,21.9,83.5,16.9,2023-08-12 03:00:00,6.3,68.1111111111111,0.194583333333333,OFF
2023-08-12 03:46:34.816,306,25.01,21.9,85,16.7,2023-08-12 03:00:00,6.3,68.1111111111111,0.194583333333333,OFF
2023-08-12 03:56:36.184,305,24.95,21.9,86,16.4,2023-08-12 03:00:00,6.3,68.1111111111111,0.194583333333333,OFF
2023-08-12 04:06:37.525,305,24.95,21.9,86,16.4,2023-08-12 04:00:00,6.3,68.0555555555556,0.194583333333333,OFF
2023-08-12 04:16:38.906,304,24.9,21.9,86,16.4,2023-08-12 04:00:00,6.3,68.0555555555556,0.194583333333333,OFF
2023-08-12 04:26:40.264,304,24.9,21.8,87,16.4,2023-08-12 04:00:00,6.3,68.0555555555556,0.194583333333333,OFF
2023-08-12 04:36:41.612,304,24.9,21.8,87,16.4,2023-08-12 04:00:00,6.3,68.0555555555556,0.194583333333333,OFF
2023-08-12 04:46:42.972,304,24.9,21.8,86.5,16.7,2023-08-12 04:00:00,6.3,68.0555555555556,0.194583333333333,OFF
2023-08-12 04:56:44.342,303,24.79,21.8,85.5,17.1,2023-08-12 04:00:00,6.3,68.0555555555556,0.194583333333333,OFF
2023-08-12 05:06:45.702,303,24.79,21.8,86.5,17.5,2023-08-12 05:00:00,6.3,68.0416666666667,0.194583333333333,OFF
2023-08-12 05:16:47.054,302,24.79,21.7,85.5,17.9,2023-08-12 05:00:00,6.3,68.0416666666667,0.194583333333333,OFF
2023-08-12 05:26:48.412,302,24.79,21.7,85.5,18.7,2023-08-12 05:00:00,6.3,68.0416666666667,0.194583333333333,OFF
2023-08-12 05:36:49.783,301,24.73,21.7,81.5,19.9,2023-08-12 05:00:00,6.3,68.0416666666667,0.194583333333333,OFF
2023-08-12 05:46:51.156,301,24.73,21.7,74,22.4,2023-08-12 05:00:00,6.3,68.0416666666667,0.194583333333333,OFF
2023-08-12 05:56:52.515,300,24.68,21.6,67.5,24,2023-08-12 05:00:00,6.3,68.0416666666667,0.194583333333333,OFF
2023-08-12 06:06:53.877,300,24.68,21.6,64,24.9,2023-08-12 06:00:00,6.3,67.9305555555556,0.194583333333333,OFF
2023-08-12 06:16:55.237,300,24.68,21.6,61,26.2,2023-08-12 06:00:00,6.3,67.9305555555556,0.194583333333333,OFF
2023-08-12 06:36:57.957,299,24.62,21.6,57,27.5,2023-08-12 06:00:00,6.3,67.9305555555556,0.194583333333333,OFF
2023-08-12 06:46:59.330,298,24.57,21.6,58,27.7,2023-08-12 06:00:00,6.3,67.9305555555556,0.194583333333333,OFF
2023-08-12 06:57:00.686,297,24.53,21.6,54.5,28.7,2023-08-12 06:00:00,6.3,67.9305555555556,0.194583333333333,OFF
2023-08-12 07:07:02.040,295,24.47,21.6,54.5,28.9,2023-08-12 07:00:00,6.3,67.9583333333333,0.194444444444444,OFF
2023-08-12 07:17:03.422,294,24.36,21.5,55.5,28.9,2023-08-12 07:00:00,6.3,67.9583333333333,0.194444444444444,OFF
2023-08-12 07:27:04.786,292,24.25,21.5,53.5,30,2023-08-12 07:00:00,6.3,67.9583333333333,0.194444444444444,OFF
2023-08-12 07:37:06.154,291,24.2,21.5,50.5,30.8,2023-08-12 07:00:00,6.3,67.9583333333333,0.194444444444444,OFF
2023-08-12 07:47:07.502,288,24.08,21.5,49.5,31,2023-08-12 07:00:00,6.3,67.9583333333333,0.194444444444444,OFF
2023-08-12 07:57:08.856,286,23.93,21.5,48.5,31.5,2023-08-12 07:00:00,6.3,67.9583333333333,0.194444444444444,OFF
2023-08-12 08:07:10.234,284,23.77,21.5,48,32,2023-08-12 08:00:00,6.3,67.9444444444444,0.194305555555556,OFF
2023-08-12 08:17:11.588,283,23.71,21.5,47.5,32.5,2023-08-12 08:00:00,6.3,67.9444444444444,0.194305555555556,OFF
2023-08-12 08:27:12.960,281,23.5,21.5,47.5,32.9,2023-08-12 08:00:00,6.3,67.9444444444444,0.194305555555556,OFF
2023-08-12 08:37:14.326,329,23.77,21.5,45.5,33,2023-08-12 08:00:00,6.3,67.9444444444444,0.194305555555556,OFF
2023-08-12 08:47:15.686,456,30.01,21.5,44,33.5,2023-08-12 08:00:00,6.3,67.9444444444444,0.194305555555556,No adjustment
2023-08-12 08:57:17.057,459,30.6,21.6,44,33.5,2023-08-12 08:00:00,6.3,67.9444444444444,0.194305555555556,No adjustment
2023-08-12 09:07:18.407,460,30.93,21.6,42.5,33.8,2023-08-12 09:00:00,6.3,67.9444444444444,0.194305555555556,No adjustment
2023-08-12 09:17:19.774,461,31.13,21.6,41.5,33.4,2023-08-12 09:00:00,6.3,67.9444444444444,0.194305555555556,No adjustment
2023-08-12 09:27:21.137,462,31.35,21.7,40.5,33.5,2023-08-12 09:00:00,6.3,67.9444444444444,0.194305555555556,No adjustment
2023-08-12 09:37:22.511,463,31.41,21.7,39,33.7,2023-08-12 09:00:00,6.3,67.9444444444444,0.194305555555556,No adjustment
2023-08-12 09:47:23.879,444,30.93,21.8,39,33.7,2023-08-12 09:00:00,6.3,67.9444444444444,0.194305555555556,No adjustment
2023-08-12 09:57:25.234,401,29.49,21.8,39,33.9,2023-08-12 09:00:00,6.3,67.9444444444444,0.194305555555556,OFF
2023-08-12 10:07:26.599,382,28.72,21.8,37.5,34.1,2023-08-12 10:00:00,6.3,67.9305555555556,0.194166666666667,OFF
2023-08-12 10:17:27.978,370,27.98,21.8,40.5,34.4,2023-08-12 10:00:00,6.3,67.9305555555556,0.194166666666667,OFF
2023-08-12 10:27:29.344,360,27.48,21.8,39,34.5,2023-08-12 10:00:00,6.3,67.9305555555556,0.194166666666667,OFF
2023-08-12 10:37:30.720,351,27.19,21.8,41,34.5,2023-08-12 10:00:00,6.3,67.9305555555556,0.194166666666667,OFF
2023-08-12 10:47:32.095,346,26.77,21.9,40,34.5,2023-08-12 10:00:00,6.3,67.9305555555556,0.194166666666667,OFF
2023-08-12 10:57:33.454,339,26.37,21.9,40.5,34.5,2023-08-12 10:00:00,6.3,67.9305555555556,0.194166666666667,OFF
2023-08-12 11:07:34.836,334,26.09,22,40,34.5,2023-08-12 11:00:00,6.3,67.9444444444444,0.194027777777778,OFF
2023-08-12 11:17:36.197,329,25.8,22.1,39,34.6,2023-08-12 11:00:00,6.3,67.9444444444444,0.194027777777778,OFF
2023-08-12 11:27:37.572,324,25.46,22.1,38.5,34.5,2023-08-12 11:00:00,6.3,67.9444444444444,0.194027777777778,OFF
2023-08-12 11:37:38.927,320,25.17,22.2,42,34.5,2023-08-12 11:00:00,6.3,67.9444444444444,0.194027777777778,OFF
2023-08-12 11:47:40.280,316,24.95,22.2,42,35,2023-08-12 11:00:00,6.3,67.9444444444444,0.194027777777778,OFF
2023-08-12 11:57:41.660,312,24.79,22.3,38.5,35.1,2023-08-12 11:00:00,6.3,67.9444444444444,0.194027777777778,OFF
2023-08-12 12:07:43.017,307,24.53,22.4,38.5,35.1,2023-08-12 12:00:00,6.3,67.9027777777778,0.193611111111111,OFF
2023-08-12 12:17:44.381,304,24.31,22.4,40,35.6,2023-08-12 12:00:00,6.3,67.9027777777778,0.193611111111111,OFF
2023-08-12 12:27:45.746,300,24.14,22.5,39,35.4,2023-08-12 12:00:00,6.3,67.9027777777778,0.193611111111111,OFF
2023-08-12 12:37:47.101,297,23.88,22.5,37.5,35.6,2023-08-12 12:00:00,6.3,67.9027777777778,0.193611111111111,OFF
2023-08-12 12:47:48.491,293,23.71,22.6,40,35.7,2023-08-12 12:00:00,6.3,67.9027777777778,0.193611111111111,OFF
2023-08-12 12:57:49.845,290,23.45,22.7,41,35.8,2023-08-12 12:00:00,6.3,67.9027777777778,0.193611111111111,OFF
2023-08-12 13:07:51.219,286,23.35,22.7,41,35.9,2023-08-12 13:00:00,6.3,68,0.1925,OFF
2023-08-12 13:17:52.591,283,23.08,22.7,40.5,36.1,2023-08-12 13:00:00,6.3,68,0.1925,OFF
2023-08-12 13:27:53.971,280,22.93,22.8,38.5,36.1,2023-08-12 13:00:00,6.3,68,0.1925,OFF
2023-08-12 13:37:55.345,278,22.84,22.8,38,36.1,2023-08-12 13:00:00,6.3,68,0.1925,OFF
2023-08-12 13:47:56.717,275,22.66,22.9,37.5,36.4,2023-08-12 13:00:00,6.3,68,0.1925,OFF
2023-08-12 13:57:58.077,272,22.51,23,38,36.8,2023-08-12 13:00:00,6.3,68,0.1925,OFF
2023-08-12 14:07:59.434,270,22.41,23,38,37,2023-08-12 14:00:00,6.3,68.1805555555556,0.19125,OFF
2023-08-12 14:18:00.818,267,22.22,23,39,36.6,2023-08-12 14:00:00,6.3,68.1805555555556,0.19125,OFF
2023-08-12 14:28:02.184,265,22.16,23.1,37.5,36.8,2023-08-12 14:00:00,6.3,68.1805555555556,0.19125,OFF
2023-08-12 14:38:03.541,262,22,23.1,38,36.8,2023-08-12 14:00:00,6.3,68.1805555555556,0.19125,OFF
2023-08-12 14:48:04.922,260,21.85,23.1,37,36.8,2023-08-12 14:00:00,6.3,68.1805555555556,0.19125,OFF
2023-08-12 14:58:06.278,257,21.81,23.1,37,36.7,2023-08-12 14:00:00,6.3,68.1805555555556,0.19125,OFF
2023-08-12 15:08:07.655,255,21.71,23.2,37,36.6,2023-08-12 15:00:00,6.3,68.4027777777778,0.189583333333333,OFF
2023-08-12 15:18:09.020,252,21.65,23.2,37.5,36.9,2023-08-12 15:00:00,6.3,68.4027777777778,0.189583333333333,OFF
2023-08-12 15:28:10.378,250,21.55,23.2,38.5,36.6,2023-08-12 15:00:00,6.3,68.4027777777778,0.189583333333333,OFF
2023-08-12 15:38:11.758,248,21.39,23.2,37,36.8,2023-08-12 15:00:00,6.3,68.4027777777778,0.189583333333333,OFF
2023-08-12 15:48:13.178,245,21.35,23.2,37.5,36.8,2023-08-12 15:00:00,6.3,68.4027777777778,0.189583333333333,OFF
2023-08-12 16:08:15.853,241,21.25,23.3,37.5,36.5,2023-08-12 16:00:00,6.5,68.6388888888889,0.188472222222222,OFF
2023-08-12 16:18:17.210,239,21.15,23.3,38.5,35.9,2023-08-12 16:00:00,6.5,68.6388888888889,0.188472222222222,OFF
2023-08-12 16:28:18.595,236,21.09,23.3,40,35.9,2023-08-12 16:00:00,6.5,68.6388888888889,0.188472222222222,OFF
2023-08-12 16:38:19.995,234,21,23.3,39.5,35.5,2023-08-12 16:00:00,6.5,68.6388888888889,0.188472222222222,OFF
2023-08-12 16:48:21.353,231,20.96,23.3,40,35.1,2023-08-12 16:00:00,6.5,68.6388888888889,0.188472222222222,OFF
2023-08-12 16:58:22.709,229,20.9,23.3,40.5,34.7,2023-08-12 16:00:00,6.5,68.6388888888889,0.188472222222222,OFF
2023-08-12 17:08:24.069,228,20.86,23.3,41.5,34.3,2023-08-12 17:00:00,6.5,68.8888888888889,0.1875,OFF
2023-08-12 17:18:25.451,226,20.86,23.3,42,33.6,2023-08-12 17:00:00,6.5,68.8888888888889,0.1875,OFF
2023-08-12 17:28:26.807,224,20.8,23.3,43.5,33.4,2023-08-12 17:00:00,6.5,68.8888888888889,0.1875,OFF
2023-08-12 17:38:28.177,222,20.8,23.3,44,32.8,2023-08-12 17:00:00,6.5,68.8888888888889,0.1875,OFF
2023-08-12 17:48:29.523,221,20.75,23.3,45,32.2,2023-08-12 17:00:00,6.5,68.8888888888889,0.1875,OFF
2023-08-12 17:58:30.905,220,20.75,23.3,47,31,2023-08-12 17:00:00,6.5,68.8888888888889,0.1875,OFF
2023-08-12 18:08:32.279,219,20.69,23.3,49.5,30.1,2023-08-12 18:00:00,6.5,69.1944444444444,0.187222222222222,OFF
2023-08-12 18:18:33.655,218,20.69,23.3,50.5,29.4,2023-08-12 18:00:00,6.5,69.1944444444444,0.187222222222222,OFF
2023-08-12 18:28:35.006,217,20.69,23.3,52,29,2023-08-12 18:00:00,6.5,69.1944444444444,0.187222222222222,OFF
2023-08-12 18:38:36.379,216,20.69,23.3,53.5,28.7,2023-08-12 18:00:00,6.5,69.1944444444444,0.187222222222222,OFF
2023-08-12 18:48:37.752,216,20.69,23.3,54.5,28.3,2023-08-12 18:00:00,6.5,69.1944444444444,0.187222222222222,OFF
2023-08-12 18:58:39.113,215,20.59,23.3,55.5,28.1,2023-08-12 18:00:00,6.5,69.1944444444444,0.187222222222222,OFF
2023-08-12 19:08:40.476,214,20.69,23.3,56,27.8,2023-08-12 19:00:00,6.5,69.4583333333333,0.187083333333333,OFF
2023-08-12 19:18:41.826,214,20.69,23.3,56.5,27.6,2023-08-12 19:00:00,6.5,69.4583333333333,0.187083333333333,OFF
2023-08-12 19:28:43.201,213,20.59,23.3,57,27.3,2023-08-12 19:00:00,6.5,69.4583333333333,0.187083333333333,OFF
2023-08-12 19:38:44.575,213,20.59,23.3,58,27.1,2023-08-12 19:00:00,6.5,69.4583333333333,0.187083333333333,OFF
2023-08-12 19:48:45.945,212,20.59,23.3,59.5,26.8,2023-08-12 19:00:00,6.5,69.4583333333333,0.187083333333333,OFF
2023-08-12 19:58:47.295,212,20.59,23.3,59,26.6,2023-08-12 19:00:00,6.5,69.4583333333333,0.187083333333333,OFF
2023-08-12 20:08:48.655,211,20.59,23.3,59.5,26.4,2023-08-12 20:00:00,6.5,69.75,0.186805555555556,OFF
2023-08-12 20:18:50.017,211,20.55,23.2,60.5,26.1,2023-08-12 20:00:00,6.5,69.75,0.186805555555556,OFF
2023-08-12 20:28:51.370,210,20.59,23.2,60,26.2,2023-08-12 20:00:00,6.5,69.75,0.186805555555556,OFF
2023-08-12 20:38:52.743,210,20.59,23.2,60.5,26.1,2023-08-12 20:00:00,6.5,69.75,0.186805555555556,OFF
2023-08-12 20:48:54.095,209,20.59,23.2,61.5,25.8,2023-08-12 20:00:00,6.5,69.75,0.186805555555556,OFF
2023-08-12 20:58:55.467,209,20.55,23.2,62.5,25.5,2023-08-12 20:00:00,6.5,69.75,0.186805555555556,OFF
