,soil_moisture,soil_temperature,env_humidity,env_temperature,precipitations_mm,et0_fao,irrigation_status
5069,18.09,23.4,55.0,22.2,14.3,0.1525,0
5070,18.09,23.3,55.5,21.9,14.3,0.1525,0
5071,18.14,23.3,55.5,22.1,14.3,0.1525,0
5072,18.09,23.3,55.5,22.0,14.3,0.1525,0
5073,18.09,23.3,54.5,22.0,14.3,0.1525,0
5074,18.09,23.3,53.5,21.9,14.3,0.1525,0
5075,18.09,23.3,57.0,21.6,14.3,0.1525,0
5076,18.09,23.2,60.5,20.7,14.3,0.1525,0
5077,18.09,23.2,62.5,19.9,14.3,0.1525,0
5078,18.09,23.2,64.0,19.4,14.3,0.1525,0
5079,18.09,23.2,62.5,19.2,14.3,0.1525,0
5080,18.09,23.2,64.0,18.9,14.3,0.1525,0
5081,18.09,23.1,67.0,18.7,14.3,0.1525,0
5082,18.14,23.1,65.0,19.0,14.3,0.1525,0
5083,18.09,23.1,63.5,19.8,14.3,0.1525,0
5084,18.09,23.1,61.5,20.8,14.3,0.1525,0
5085,18.14,23.1,60.5,21.4,14.3,0.1525,0
5086,18.09,23.0,60.0,21.9,14.3,0.1525,0
5087,18.09,23.0,58.5,22.3,14.3,0.1525,0
5088,18.09,23.0,58.0,22.5,14.3,0.1525,0
5089,18.09,23.0,57.5,22.7,14.3,0.1525,0
5090,18.09,23.0,57.0,22.8,14.3,0.1525,0
5091,18.09,22.9,57.0,22.9,14.3,0.1525,0
5092,18.09,22.9,57.5,22.9,14.3,0.1525,0
5093,18.09,22.9,58.0,22.7,14.3,0.1525,0
5094,18.09,22.9,57.5,23.0,14.3,0.1525,0
5095,18.09,22.8,57.5,23.1,14.3,0.1525,0
5096,18.03,22.8,57.0,23.1,14.3,0.1525,0
5097,18.09,22.8,57.5,22.8,14.3,0.152638888888889,0
5098,18.03,22.8,58.0,22.9,14.3,0.152638888888889,0
5099,18.03,22.8,58.0,22.8,14.3,0.152638888888889,0
5100,18.03,22.8,58.5,22.8,14.3,0.152638888888889,0
5101,18.03,22.7,59.0,22.7,14.3,0.152638888888889,0
5102,18.03,22.7,58.0,22.7,14.3,0.152638888888889,0
5103,18.03,22.7,58.5,22.8,14.3,0.153194444444444,0
5104,17.99,22.7,57.5,23.0,14.3,0.153194444444444,0
5105,17.99,22.7,57.5,23.3,14.3,0.153194444444444,0
5106,17.99,22.7,56.5,23.3,14.3,0.153194444444444,0
5107,17.99,22.7,57.5,23.4,14.3,0.153194444444444,0
5108,17.95,22.7,57.5,23.4,14.3,0.153194444444444,0
5109,17.95,22.6,59.0,23.6,14.2,0.154027777777778,0
5110,17.99,22.6,57.0,24.0,14.2,0.154027777777778,0
5111,17.95,22.6,57.0,24.3,14.2,0.154027777777778,0
5112,17.95,22.6,57.0,24.7,14.2,0.154027777777778,0
5113,17.95,22.6,52.0,25.4,14.2,0.154027777777778,0
5114,17.95,22.6,53.5,26.0,14.2,0.154027777777778,0
5115,17.87,22.6,48.5,26.4,14.2,0.154861111111111,0
5116,17.87,22.6,49.5,26.6,14.2,0.154861111111111,0
5117,17.87,22.6,50.0,27.0,14.2,0.154861111111111,0
5118,17.78,22.6,48.0,28.4,14.2,0.154861111111111,0
5119,17.78,22.6,45.5,28.7,14.2,0.154861111111111,0
5120,17.73,22.6,45.0,29.0,14.2,0.154861111111111,0
5121,17.73,22.6,43.0,29.2,14.2,0.156111111111111,0
5122,17.73,22.6,45.5,28.9,14.2,0.156111111111111,0
5123,17.73,22.6,41.0,29.5,14.2,0.156111111111111,0
5124,17.73,22.6,38.0,29.9,14.2,0.156111111111111,0
5125,17.67,22.6,41.0,29.9,14.2,0.156111111111111,0
5126,17.67,22.7,42.0,29.6,14.2,0.156111111111111,0
5127,17.67,22.7,43.5,28.9,14.2,0.157638888888889,0
5128,17.67,22.7,43.5,28.6,14.2,0.157638888888889,0
5129,17.67,22.7,40.5,28.9,14.2,0.157638888888889,0
5130,17.67,22.7,42.5,29.1,14.2,0.157638888888889,0
5131,17.62,22.7,44.0,29.5,14.2,0.157638888888889,0
5132,17.67,22.8,39.5,29.6,14.2,0.157638888888889,0
5133,17.62,22.8,42.0,30.1,14.2,0.159722222222222,0
5134,17.62,22.8,41.5,29.8,14.2,0.159722222222222,0
5135,17.58,22.8,40.0,29.3,14.2,0.159722222222222,0
5136,17.58,22.8,42.5,28.8,14.2,0.159722222222222,0
5137,17.58,22.9,41.5,27.8,14.2,0.162638888888889,0
5138,17.58,22.9,41.5,27.8,14.2,0.162638888888889,0
5139,17.58,22.9,46.0,27.6,14.2,0.162638888888889,0
5140,17.52,22.9,45.5,28.4,14.2,0.162638888888889,0
5141,17.52,22.9,45.0,28.6,14.2,0.162638888888889,0
5142,17.48,22.9,40.0,27.8,14.2,0.162638888888889,0
5143,17.48,22.9,45.0,27.4,14.2,0.165972222222222,0
5144,17.37,22.9,47.0,27.5,14.2,0.165972222222222,3
5145,17.48,23.0,44.0,27.3,14.2,0.165972222222222,0
5146,17.37,23.0,43.5,27.7,14.2,0.165972222222222,3
5147,17.48,23.0,42.5,28.1,14.2,0.165972222222222,0
5148,17.37,23.0,43.0,28.4,14.2,0.165972222222222,3
5149,17.37,23.0,45.0,27.7,14.2,0.168055555555556,3
5150,17.33,23.0,42.0,27.4,14.2,0.168055555555556,3
5151,17.33,23.0,39.5,27.3,14.2,0.168055555555556,3
5152,17.33,23.0,39.5,26.6,14.2,0.168055555555556,3
5153,17.37,23.0,39.5,25.8,14.2,0.168055555555556,3
5154,17.33,23.0,38.0,25.3,14.2,0.168055555555556,3
5155,17.37,23.0,39.0,25.0,14.2,0.172222222222222,3
5156,17.37,23.0,44.0,24.3,14.2,0.172222222222222,3
5157,17.33,23.0,45.5,24.0,14.2,0.172222222222222,3
5158,17.37,23.0,44.0,24.1,14.2,0.172222222222222,3
5159,17.33,23.0,42.5,24.6,14.2,0.172222222222222,3
5160,17.37,23.0,43.0,24.7,14.2,0.175972222222222,3
5161,17.33,23.0,48.5,24.3,14.2,0.175972222222222,3
5162,17.37,22.9,49.0,23.9,14.2,0.175972222222222,3
5163,17.37,22.9,50.0,23.7,14.2,0.175972222222222,3
5164,17.33,22.9,50.5,23.4,14.2,0.175972222222222,3
5165,17.33,22.9,51.0,23.2,14.2,0.175972222222222,3
5166,17.33,22.9,53.5,23.0,14.2,0.177638888888889,3
5167,17.37,22.9,54.5,22.6,14.2,0.177638888888889,3
5168,17.33,22.8,56.0,22.3,14.2,0.177638888888889,3
5169,17.33,22.8,55.5,22.0,14.2,0.177638888888889,3
5170,17.37,22.8,57.5,22.2,14.2,0.177638888888889,3
5171,17.33,22.8,62.0,22.2,14.2,0.177638888888889,3
5172,17.37,22.8,64.5,22.1,14.2,0.178055555555556,3
5173,17.37,22.8,65.0,21.9,14.2,0.178055555555556,3
5174,17.37,22.8,64.5,21.7,14.2,0.178055555555556,3
5175,17.37,22.8,64.0,21.7,14.2,0.178055555555556,3
5176,17.33,22.7,62.5,21.5,14.2,0.178055555555556,3
5177,17.33,22.8,61.0,21.4,14.2,0.178055555555556,3
5178,17.33,22.7,62.0,21.3,14.2,0.178194444444444,3
5179,17.33,22.7,71.0,20.7,14.2,0.178194444444444,3
5180,17.33,22.7,67.5,20.3,14.2,0.178194444444444,3
5181,17.37,22.7,66.0,20.1,14.2,0.178194444444444,3
5182,17.37,22.7,70.5,19.9,14.2,0.178194444444444,3
5183,17.37,22.7,69.0,19.6,14.2,0.178194444444444,3
5184,17.33,22.6,70.5,19.5,14.2,0.178333333333333,3
5185,17.33,22.6,73.5,19.4,14.2,0.178333333333333,3
5186,17.33,22.6,74.5,19.6,14.2,0.178333333333333,3
5187,17.33,22.6,75.0,19.5,14.2,0.178333333333333,3
5188,17.37,22.6,75.5,19.4,14.2,0.178333333333333,3
5189,17.33,22.6,75.5,19.3,14.2,0.178333333333333,3
5190,17.33,22.6,77.0,19.2,14.2,0.178472222222222,3
5191,17.33,22.5,79.5,18.9,14.2,0.178472222222222,3
5192,17.33,22.5,82.0,18.6,14.2,0.178472222222222,3
5193,17.33,22.5,85.0,18.2,14.2,0.178472222222222,3
5194,17.33,22.5,86.5,18.0,14.2,0.178472222222222,3
5195,17.37,22.5,87.5,17.7,14.2,0.178472222222222,3
5196,17.33,22.5,88.5,17.7,14.1,0.178472222222222,3
5197,17.37,22.5,89.0,17.7,14.1,0.178472222222222,3
5198,17.33,22.4,89.0,17.6,14.1,0.178472222222222,3
5199,17.33,22.4,89.5,17.4,14.1,0.178472222222222,3
5200,17.37,22.4,90.0,17.4,14.1,0.178472222222222,3
5201,17.33,22.4,90.5,17.3,14.1,0.178472222222222,3
5202,17.33,22.4,90.5,17.1,13.7,0.178472222222222,3
5203,17.33,22.4,91.0,17.2,13.7,0.178472222222222,3
5204,17.33,22.3,90.5,17.0,13.7,0.178472222222222,3
5205,17.33,22.3,91.0,16.9,13.7,0.178472222222222,3
5206,17.33,22.3,91.5,16.9,13.7,0.178472222222222,3
5207,17.33,22.3,91.5,16.8,13.7,0.178472222222222,3
5208,17.33,22.3,92.0,16.8,12.6,0.178472222222222,3
5209,17.33,22.3,92.0,16.8,12.6,0.178472222222222,3
5210,17.33,22.3,92.5,16.8,12.6,0.178472222222222,3
5211,17.33,22.2,93.0,16.8,12.6,0.178472222222222,3
5212,17.33,22.2,93.0,16.8,12.6,0.178472222222222,3
5213,17.26,22.2,92.5,16.7,12.6,0.178472222222222,3
5214,17.26,22.2,92.5,16.7,12.1,0.178472222222222,3
5215,17.33,22.2,92.5,16.6,12.1,0.178472222222222,3
5216,17.33,22.1,92.5,16.5,12.1,0.178472222222222,3
5217,17.33,22.1,92.5,16.5,12.1,0.178472222222222,3
5218,17.26,22.1,93.0,16.6,12.1,0.178472222222222,3
5219,17.26,22.1,93.0,16.5,12.1,0.178472222222222,3
5220,17.33,22.1,93.0,16.5,10.1,0.178611111111111,3
5221,17.37,22.0,93.0,16.4,10.1,0.178611111111111,3
5222,17.48,22.0,93.0,16.2,10.1,0.178611111111111,0
5223,17.52,21.9,93.5,16.2,10.1,0.178611111111111,0
5224,17.73,21.9,93.5,16.2,10.1,0.178611111111111,0
5225,18.09,21.9,93.5,16.3,10.1,0.178611111111111,0
5226,18.7,21.9,94.0,16.5,7.2,0.178888888888889,0
5227,19.56,21.8,94.0,16.4,7.2,0.178888888888889,0
5228,20.55,21.8,94.0,16.4,7.2,0.178888888888889,0
5229,21.55,21.8,94.0,16.5,7.2,0.178888888888889,0
5230,22.47,21.8,94.0,16.5,7.2,0.178888888888889,0
5231,22.99,21.7,94.5,16.5,7.2,0.178888888888889,0
5232,23.24,21.7,94.0,16.6,4.9,0.179166666666667,0
5233,23.5,21.7,94.0,16.4,4.9,0.179166666666667,0
5234,24.31,21.7,94.0,16.4,4.9,0.179166666666667,0
5235,24.9,21.6,94.0,16.5,4.9,0.179166666666667,0
5236,25.01,21.6,94.0,16.7,4.9,0.179166666666667,0
5237,24.95,21.6,93.5,17.0,4.9,0.179166666666667,0
5238,25.01,21.6,92.5,17.1,3.6,0.179583333333333,0
5239,24.95,21.6,91.5,17.1,3.6,0.179583333333333,0
5240,24.9,21.5,91.0,17.1,3.6,0.179583333333333,0
5241,24.79,21.5,90.0,17.2,3.6,0.179583333333333,0
5242,24.73,21.5,89.5,17.4,3.6,0.179583333333333,0
5243,24.68,21.5,88.5,17.7,3.6,0.179583333333333,0
5244,24.68,21.5,88.5,17.6,3.1,0.180277777777778,0
5245,24.68,21.5,89.0,17.7,3.1,0.180277777777778,0
5246,24.73,21.5,89.0,18.0,3.1,0.180277777777778,0
5247,24.73,21.5,87.0,18.4,3.1,0.180277777777778,0
5248,24.79,21.4,87.0,18.7,3.1,0.180277777777778,0
5249,24.73,21.4,86.0,19.0,3.1,0.180277777777778,0
5250,24.68,21.4,84.5,19.2,2.6,0.182222222222222,0
5251,24.62,21.4,85.0,19.3,2.6,0.182222222222222,0
5252,24.62,21.4,83.5,20.1,2.6,0.182222222222222,0
5253,24.57,21.4,83.0,20.7,2.6,0.182222222222222,0
5254,24.53,21.4,80.5,21.5,2.6,0.182222222222222,0
5255,24.53,21.4,79.5,22.1,2.6,0.182222222222222,0
5256,24.47,21.4,78.5,22.3,2.2,0.185277777777778,0
5257,24.36,21.4,75.0,23.4,2.2,0.185277777777778,0
5258,24.25,21.4,70.5,24.4,2.2,0.185277777777778,0
5259,24.2,21.4,68.5,25.1,2.2,0.185277777777778,0
5260,24.14,21.4,64.0,26.1,2.2,0.185277777777778,0
5261,24.03,21.4,58.5,27.7,2.2,0.185277777777778,0
5262,23.82,21.4,55.0,28.9,2.0,0.187916666666667,0
5263,23.67,21.4,53.5,29.3,2.0,0.187916666666667,0
5264,23.5,21.4,51.0,29.6,2.0,0.187916666666667,0
5265,23.35,21.5,48.5,30.2,2.0,0.187916666666667,0
5266,23.24,21.5,39.0,30.9,2.0,0.187916666666667,0
5267,23.03,21.5,41.0,31.3,2.0,0.187916666666667,0
5268,22.87,21.6,39.0,30.3,1.9,0.192638888888889,0
5269,22.78,21.6,43.0,29.4,1.9,0.192638888888889,0
5270,22.62,21.7,44.5,29.3,1.9,0.192638888888889,0
5271,22.51,21.8,45.0,29.1,1.9,0.192638888888889,0
5272,22.41,21.8,46.5,29.0,1.9,0.192638888888889,0
5273,22.37,21.9,42.0,30.0,1.9,0.192638888888889,0
5274,22.16,21.9,45.0,31.6,1.9,0.195138888888889,0
5275,22.0,22.0,43.0,30.8,1.9,0.195138888888889,0
5276,21.85,22.0,44.5,30.6,1.9,0.195138888888889,0
5277,21.75,22.1,44.0,30.6,1.9,0.195138888888889,0
5278,21.61,22.1,40.5,31.4,1.9,0.195138888888889,0
5279,21.39,22.2,42.0,32.1,1.9,0.195138888888889,1
5280,21.29,22.2,41.5,31.7,1.9,0.197777777777778,1
5281,21.19,22.2,42.0,31.3,1.9,0.197777777777778,1
5282,21.09,22.3,42.0,31.1,1.9,0.197777777777778,1
5283,20.96,22.3,46.0,30.6,1.9,0.197777777777778,1
5284,20.86,22.3,43.0,30.8,1.9,0.197777777777778,1
5285,20.75,22.4,43.0,29.8,1.9,0.197777777777778,1
5286,20.59,22.4,44.0,29.9,1.9,0.199583333333333,1
5287,20.55,22.4,46.0,29.3,1.9,0.199583333333333,1
5288,20.49,22.4,43.5,29.4,1.9,0.199583333333333,1
5289,20.39,22.5,44.0,29.1,1.9,0.199583333333333,1
5290,20.29,22.5,43.5,28.6,1.9,0.199583333333333,1
5291,20.2,22.5,44.5,28.8,1.9,0.199583333333333,1
5292,20.15,22.5,47.0,28.4,1.9,0.203472222222222,1
5293,20.11,22.5,45.0,28.5,1.9,0.203472222222222,1
5294,20.04,22.5,48.0,26.7,1.9,0.203472222222222,1
5295,20.01,22.5,49.0,25.9,1.9,0.203472222222222,1
5296,19.95,22.6,50.5,25.3,1.9,0.203472222222222,1
5297,19.9,22.5,50.0,25.2,1.9,0.203472222222222,1
5298,19.79,22.5,50.0,25.1,1.9,0.204583333333333,1
5299,19.79,22.5,49.5,25.2,1.9,0.204583333333333,1
5300,19.79,22.5,50.0,25.8,1.9,0.204583333333333,1
5301,19.76,22.5,49.5,25.9,1.9,0.204583333333333,1
5302,19.76,22.5,47.5,26.9,1.9,0.204583333333333,1
5303,19.76,22.5,45.0,27.8,1.9,0.204583333333333,1
5304,19.7,22.5,44.5,27.8,1.9,0.204861111111111,1
5305,19.7,22.5,45.0,27.4,1.9,0.204861111111111,1
5306,19.66,22.5,46.5,27.1,1.9,0.204861111111111,1
5307,19.66,22.5,45.5,26.8,1.9,0.204861111111111,1
5308,19.7,22.5,46.0,26.1,1.9,0.204861111111111,1
5309,19.66,22.4,47.5,25.2,1.9,0.204861111111111,1
5310,19.66,22.4,51.5,23.5,1.9,0.205,1
5311,19.66,22.4,54.0,22.8,1.9,0.205,1
5312,19.66,22.4,54.5,22.3,1.9,0.205,1
5313,19.66,22.4,55.5,21.8,1.9,0.205,1
5314,19.66,22.4,56.0,21.4,1.9,0.205,1
5315,19.66,22.3,57.5,21.2,1.9,0.205,1
5316,19.66,22.3,59.0,21.0,1.9,0.205,1
5317,19.6,22.3,59.5,20.9,1.9,0.205,1
5318,19.6,22.3,60.5,20.6,1.9,0.205,1
5319,19.66,22.2,62.5,20.2,1.9,0.205,1
5320,19.6,22.2,64.5,19.8,1.9,0.205,1
5321,19.6,22.2,66.0,19.4,1.9,0.205,1
5322,19.6,22.2,67.5,19.2,1.9,0.205,1
5323,19.6,22.2,69.0,18.9,1.9,0.205,1
5324,19.6,22.2,72.0,18.7,1.9,0.205,1
5325,19.6,22.1,74.0,18.3,1.9,0.205,1
5326,19.6,22.1,75.5,18.2,1.9,0.205,1
5327,19.6,22.1,75.5,18.2,1.9,0.205,1
5328,19.6,22.1,74.5,18.6,1.9,0.205,1
5329,19.6,22.1,74.5,18.6,1.9,0.205,1
5330,19.6,22.0,75.5,18.5,1.9,0.205,1
5331,19.6,22.0,77.0,18.3,1.9,0.205,1
5332,19.6,22.0,78.5,17.9,1.9,0.205,1
5333,19.6,21.9,78.5,17.8,1.9,0.205,1
5334,19.6,21.9,79.0,17.7,1.9,0.205138888888889,1
5335,19.6,21.9,79.5,17.5,1.9,0.205138888888889,1
5336,19.56,21.9,79.5,17.6,1.9,0.205138888888889,1
5337,19.6,21.9,78.5,17.8,1.9,0.205138888888889,1
5338,19.56,21.8,78.0,17.8,1.9,0.205138888888889,1
5339,19.6,21.8,78.5,17.8,1.9,0.205138888888889,1
5340,19.56,21.8,79.5,17.5,1.9,0.205138888888889,1
5341,19.56,21.8,80.5,17.3,1.9,0.205138888888889,1
5342,19.56,21.8,81.0,17.0,1.9,0.205138888888889,1
5343,19.56,21.8,83.0,16.7,1.9,0.205138888888889,1
5344,19.56,21.7,84.5,16.3,1.9,0.205138888888889,1
5345,19.56,21.7,85.5,16.0,1.9,0.205138888888889,1
5346,19.56,21.7,86.0,16.2,1.9,0.205138888888889,1
5347,19.56,21.7,86.5,15.8,1.9,0.205138888888889,1
5348,19.56,21.6,87.0,15.6,1.9,0.205138888888889,1
5349,19.56,21.6,88.0,15.3,1.9,0.205138888888889,1
5350,19.56,21.6,88.5,15.1,1.9,0.205138888888889,1
5351,19.56,21.6,89.0,14.9,1.9,0.205138888888889,1
5352,19.56,21.6,90.0,14.9,1.9,0.204861111111111,1
5353,19.49,21.6,91.0,14.9,1.9,0.204861111111111,1
5354,19.56,21.5,91.5,15.1,1.9,0.204861111111111,1
5355,19.56,21.5,91.5,15.1,1.9,0.204861111111111,1
5356,19.49,21.5,92.0,15.4,1.9,0.204861111111111,1
5357,19.56,21.5,92.0,15.7,1.9,0.204861111111111,1
5358,19.49,21.4,90.5,16.2,1.9,0.204722222222222,1
5359,19.49,21.4,89.5,16.2,1.9,0.204722222222222,1
5360,19.49,21.4,88.5,16.3,1.9,0.204722222222222,1
5361,19.49,21.3,88.5,16.3,1.9,0.204722222222222,1
5362,19.49,21.4,88.0,16.4,1.9,0.204722222222222,1
5363,19.49,21.3,87.0,16.5,1.9,0.204722222222222,1
5364,19.49,21.3,86.0,16.5,1.9,0.204583333333333,1
5365,19.49,21.3,86.5,16.3,1.9,0.204583333333333,1
5366,19.49,21.3,85.5,16.3,1.9,0.204583333333333,1
5367,19.49,21.3,86.0,16.2,1.9,0.204583333333333,1
5368,19.49,21.2,86.0,16.2,1.9,0.204583333333333,1
5369,19.49,21.2,86.0,16.0,1.9,0.204583333333333,1
5370,19.49,21.2,86.0,15.9,1.9,0.204444444444444,1
5371,19.49,21.2,85.5,15.8,1.9,0.204444444444444,1
5372,19.49,21.2,85.5,15.7,1.9,0.204444444444444,1
5373,19.41,21.2,85.0,15.6,1.9,0.204444444444444,1
5374,19.41,21.2,83.5,15.7,1.9,0.204444444444444,1
5375,19.41,21.1,81.0,16.0,1.9,0.204444444444444,1
5376,19.41,21.1,78.0,16.6,1.9,0.204444444444444,1
5377,19.41,21.1,75.5,16.9,1.9,0.204444444444444,1
5378,19.41,21.1,72.0,17.6,1.9,0.204444444444444,1
5379,19.41,21.1,68.5,18.4,1.9,0.204444444444444,1
5380,19.41,21.1,62.0,21.2,1.9,0.204444444444444,1
5381,19.41,21.0,58.0,22.9,1.9,0.204444444444444,1
5382,19.35,21.0,55.0,23.6,1.9,0.204305555555556,1
5383,19.35,21.0,52.0,24.5,1.9,0.204305555555556,1
5384,19.31,21.0,50.5,26.5,1.9,0.204305555555556,1
5385,19.31,21.0,49.0,27.0,1.9,0.204305555555556,1
5386,19.25,21.0,50.0,27.1,1.9,0.204305555555556,1
5387,19.25,21.0,47.5,28.2,1.9,0.204305555555556,1
5388,19.2,20.9,46.0,28.7,1.8,0.204305555555556,1
5389,19.2,20.9,44.5,29.1,1.8,0.204305555555556,1
5390,19.14,20.9,43.0,29.4,1.8,0.204305555555556,1
5391,19.1,20.9,42.0,29.8,1.8,0.204305555555556,1
5392,19.1,20.9,42.5,29.8,1.8,0.204305555555556,1
5393,19.0,20.9,42.0,29.9,1.8,0.204305555555556,1
5394,18.95,20.9,40.5,30.3,1.7,0.204027777777778,1
5395,18.89,20.9,41.0,30.9,1.7,0.204027777777778,1
5396,18.85,20.9,39.0,31.5,1.7,0.204027777777778,1
5397,18.85,20.9,38.0,32.3,1.7,0.204027777777778,1
5398,18.81,20.9,38.0,32.4,1.7,0.204027777777778,1
5399,18.75,21.0,37.0,32.3,1.7,0.204027777777778,1
5400,18.7,21.0,38.0,32.0,1.6,0.205,1
5401,18.7,21.0,37.5,32.0,1.6,0.205,1
5402,18.6,21.1,37.0,32.6,1.6,0.205,1
5403,18.54,21.1,31.0,32.5,1.6,0.205,1
5404,18.5,21.2,34.0,33.0,1.6,0.205,1
5405,18.45,21.2,29.5,32.8,1.6,0.205,1
5406,18.45,21.3,25.5,32.2,1.4,0.206111111111111,1
5407,18.39,21.3,26.0,32.5,1.4,0.206111111111111,1
5408,18.35,21.4,27.0,32.1,1.4,0.206111111111111,1
5409,18.28,21.5,24.5,32.3,1.4,0.206111111111111,1
5410,18.28,21.6,25.0,32.3,1.4,0.206111111111111,1
5411,18.2,21.6,28.0,32.4,1.4,0.206111111111111,1
5412,18.14,21.7,24.5,32.4,0.9,0.207222222222222,1
5413,18.14,21.8,27.0,32.3,0.9,0.207222222222222,1
5414,18.09,21.9,26.0,32.5,0.9,0.207222222222222,1
5415,18.03,21.9,27.5,32.3,0.9,0.207222222222222,1
5416,18.03,22.0,29.0,33.2,0.9,0.207222222222222,1
5417,18.03,22.1,26.5,33.5,0.9,0.207222222222222,1
5418,17.99,22.1,24.5,33.1,0.7,0.208333333333333,1
5419,17.95,22.2,27.0,33.0,0.7,0.208333333333333,1
5420,17.95,22.3,26.5,33.2,0.7,0.208333333333333,1
5421,17.87,22.3,26.5,32.9,0.7,0.208333333333333,1
5422,17.87,22.4,26.0,32.9,0.7,0.208333333333333,1
5423,17.78,22.4,26.0,32.9,0.7,0.208333333333333,1
5424,17.78,22.5,25.5,33.1,0.7,0.20875,1
5425,17.73,22.5,24.5,33.2,0.7,0.20875,1
5426,17.73,22.5,23.5,33.2,0.7,0.20875,1
5427,17.73,22.6,22.0,33.3,0.7,0.20875,1
5428,17.67,22.6,24.5,33.7,0.7,0.20875,1
5429,17.67,22.6,20.5,33.8,0.7,0.20875,1
5430,17.62,22.6,21.0,33.9,0.7,0.20875,1
5431,17.62,22.6,19.5,33.5,0.7,0.20875,1
5432,17.62,22.7,20.0,33.8,0.7,0.20875,1
5433,17.58,22.7,19.5,33.6,0.7,0.20875,1
5434,17.58,22.7,19.5,33.4,0.7,0.20875,1
5435,17.58,22.7,18.5,33.6,0.7,0.20875,1
5436,17.52,22.7,18.5,33.5,0.7,0.208611111111111,1
5437,17.52,22.7,18.5,33.2,0.7,0.208611111111111,1
5438,17.52,22.7,19.5,33.6,0.7,0.208611111111111,1
5439,17.52,22.7,18.5,34.1,0.7,0.208611111111111,1
5440,17.48,22.7,18.5,33.9,0.7,0.208611111111111,1
5441,17.48,22.7,19.5,33.3,0.7,0.208611111111111,1
5442,17.37,22.7,19.0,33.6,0.4,0.208472222222222,1
5443,17.37,22.7,19.5,33.4,0.4,0.208472222222222,1
5444,17.37,22.6,19.0,33.4,0.4,0.208472222222222,1
5445,17.37,22.6,19.5,33.7,0.4,0.208472222222222,1
5446,17.37,22.6,20.5,33.3,0.4,0.208472222222222,1
5447,17.37,22.6,20.5,32.8,0.4,0.208472222222222,1
5448,17.37,22.6,21.0,32.2,0.1,0.20875,1
5449,17.37,22.6,22.0,31.9,0.1,0.20875,1
5450,17.37,22.6,23.5,31.3,0.1,0.20875,1
5451,17.37,22.5,24.5,30.6,0.1,0.20875,1
5452,17.37,22.5,25.5,29.9,0.1,0.20875,1
5453,17.33,22.5,27.5,28.8,0.1,0.20875,1
5454,17.33,22.5,30.5,26.7,0.0,0.20875,1
5455,17.33,22.5,33.0,25.3,0.0,0.20875,1
5456,17.33,22.4,35.0,24.3,0.0,0.20875,1
5457,17.33,22.4,37.0,23.4,0.0,0.20875,1
5458,17.33,22.4,37.0,22.8,0.0,0.20875,1
5459,17.33,22.4,35.5,23.1,0.0,0.20875,1
5460,17.33,22.4,32.5,23.2,0.0,0.20875,1
5461,17.33,22.4,31.5,23.4,0.0,0.20875,1
5462,17.33,22.3,32.5,23.0,0.0,0.20875,1
5463,17.33,22.3,40.0,22.0,0.0,0.20875,1
5464,17.33,22.2,44.5,20.5,0.0,0.20875,1
5465,17.33,22.2,46.5,19.6,0.0,0.20875,1
5466,17.33,22.2,47.0,18.9,0.0,0.20875,1
5467,17.33,22.2,49.5,18.3,0.0,0.20875,1
5468,17.26,22.2,51.0,17.6,0.0,0.20875,1
5469,17.26,22.1,53.0,17.6,0.0,0.20875,1
5470,17.26,22.1,54.0,17.8,0.0,0.20875,1
5471,17.26,22.1,54.0,17.7,0.0,0.20875,1
5472,17.33,22.1,54.5,17.6,0.0,0.20875,1
5473,17.26,22.0,54.5,17.7,0.0,0.20875,1
5474,17.26,22.0,45.5,17.9,0.0,0.20875,1
5475,17.26,21.9,40.0,19.4,0.0,0.20875,1
5476,17.26,21.9,39.0,19.7,0.0,0.20875,1
5477,17.26,21.9,41.0,19.2,0.0,0.20875,1
5478,17.26,21.8,41.5,19.1,0.0,0.20875,1
5479,17.26,21.8,44.5,18.5,0.0,0.20875,1
5480,17.26,21.8,50.0,17.3,0.0,0.20875,1
5481,17.26,21.7,52.0,16.3,0.0,0.20875,1
5482,17.26,21.7,59.0,15.4,0.0,0.20875,1
5483,17.26,21.7,64.0,14.9,0.0,0.20875,1
5484,17.26,21.6,67.5,15.0,0.0,0.20875,1
5485,17.26,21.6,71.0,14.8,0.0,0.20875,1
5486,17.26,21.6,73.0,14.2,0.0,0.20875,1
5487,17.26,21.5,75.0,13.7,0.0,0.20875,1
5488,17.26,21.5,74.5,13.6,0.0,0.20875,1
5489,17.21,21.5,78.5,13.5,0.0,0.20875,1
5490,17.21,21.5,79.0,13.0,0.0,0.20875,1
5491,17.21,21.4,79.5,12.6,0.0,0.20875,1
5492,17.21,21.4,81.0,12.5,0.0,0.20875,1
5493,17.21,21.3,82.0,12.3,0.0,0.20875,1
5494,17.21,21.3,82.5,12.2,0.0,0.20875,1
5495,17.21,21.3,84.0,12.2,0.0,0.20875,1
5496,17.21,21.2,84.0,12.1,0.0,0.20875,1
5497,17.21,21.2,86.0,12.1,0.0,0.20875,1
5498,17.21,21.2,83.5,11.9,0.0,0.20875,1
5499,17.21,21.1,84.5,11.6,0.0,0.20875,1
5500,17.21,21.1,86.0,11.2,0.0,0.20875,1
5501,17.21,21.1,85.0,11.0,0.0,0.20875,1
5502,17.21,21.0,87.0,10.9,0.0,0.20875,1
5503,17.21,21.0,82.5,11.0,0.0,0.20875,1
